feature_id,start_frame,used_num,score,stereo_error[3],track_error_per_frame[3],truth_error_per_frame[4]
1382,83,1,2220.98,0 0 0,,
1384,83,1,0.765755,0 0 0,,
1385,83,1,0.562437,0 0 0,,
1386,83,1,0.675261,0 0 0,,
1388,83,1,0.825991,0 0 0,,
1389,83,1,1.13995,0 0 0,,
1392,83,1,0.20941,0 0 0,,
1393,83,1,2.87533,0 0 0,,
1394,83,1,1.27794,0 0 0,,
1395,83,1,0.207903,0 0 0,,
1396,83,1,0.309669,0 0 0,,
1398,83,1,0.745592,0 0 0,,
1399,83,1,0.625965,0 0 0,,
1403,83,1,2.75286,0 0 0,,
1406,83,1,1.55479,0 0 0,,
1407,83,1,1.10065,0 0 0,,
1408,83,1,1.48934,0 0 0,,
1411,83,1,1.28756,0 0 0,,
1412,83,1,1.3012,0 0 0,,
1414,83,1,0.37462,0 0 0,,
1415,84,1,0.822602,0 0 0,,
1416,84,1,4.38272,0 0 0,,
1417,84,1,1.40144,0 0 0,,
1419,84,1,1.72791,0 0 0,,
1420,84,1,0.993593,0 0 0,,
1421,84,1,0.811714,0 0 0,,
1422,84,1,0.153775,0 0 0,,
1423,84,1,2.19009,0 0 0,,
1424,84,1,0.450553,0 0 0,,
1426,84,1,0.8789,0 0 0,,
1427,84,1,0.73978,0 0 0,,
1428,84,1,0.609421,0 0 0,,
1429,84,1,23.2072,0 0 0,,
1430,84,1,0.963005,0 0 0,,
1431,84,1,0.649438,0 0 0,,
1432,84,1,30.4705,0 0 0,,
1433,84,1,1.41531,0 0 0,,
1434,84,1,2.25955,0 0 0,,
1435,84,1,0.223765,0 0 0,,
1436,84,1,0.916404,0 0 0,,
1437,84,1,3.74846,0 0 0,,
1438,84,1,0.465645,0 0 0,,
1439,84,1,1.11048,0 0 0,,
1440,84,1,0.658633,0 0 0,,
1442,84,1,0.66647,0 0 0,,
1444,84,1,3.21831,0 0 0,,
1445,84,1,1.70821,0 0 0,,
1446,84,1,0.48669,0 0 0,,
1447,84,1,0.571417,0 0 0,,
1448,84,1,0.76673,0 0 0,,
1449,84,1,1.2177,0 0 0,,
1450,84,1,1.17775,0 0 0,,
1453,84,1,1.55551,0 0 0,,
1454,84,1,1.70311,0 0 0,,
1455,84,1,0.39911,0 0 0,,
1456,84,1,1.10396,0 0 0,,
1457,84,1,1.17646,0 0 0,,
1459,84,1,2.77251,0 0 0,,
1460,84,1,1.48957,0 0 0,,
1461,84,1,0.55265,0 0 0,,
1462,84,1,0.897676,0 0 0,,
1463,84,1,0.590221,0 0 0,,
1464,84,1,1.79744,0 0 0,,
1465,84,1,0.658723,0 0 0,,
1466,84,1,2.4383,0 0 0,,
1467,84,1,0.558616,0 0 0,,
1468,84,1,0.615911,0 0 0,,
1469,84,1,0.649881,0 0 0,,
1470,84,1,1.19879,0 0 0,,
1472,85,1,0.273447,0 0 0,,
1473,85,1,0.608193,0 0 0,,
1475,85,1,0.285049,0 0 0,,
1476,85,1,1.26877,0 0 0,,
1477,85,1,1.72049,0 0 0,,
1478,85,1,1.72033,0 0 0,,
1479,85,1,1.07409,0 0 0,,
1480,85,1,2.31079,0 0 0,,
1481,85,1,1.34206,0 0 0,,
1482,85,1,1.24812,0 0 0,,
1484,85,1,1.00293,0 0 0,,
1485,85,1,0.621443,0 0 0,,
1487,85,1,12.5779,0 0 0,,
1488,85,1,0.633481,0 0 0,,
1489,85,1,0.662421,0 0 0,,
1490,85,1,0.524834,0 0 0,,
1491,85,1,1.6906,0 0 0,,
1492,85,1,0.104502,0 0 0,,
1493,85,1,0.797194,0 0 0,,
1494,85,1,0.329179,0 0 0,,
1495,85,1,1.68615,0 0 0,,
1496,85,1,2.33086,0 0 0,,
1497,85,1,73.1647,0 0 0,,
1498,85,1,0.537,0 0 0,,
1499,85,1,0,0 0 0,,
1500,85,1,1.00389,0 0 0,,
1501,85,1,0.425551,0 0 0,,
1502,85,1,2.38074,0 0 0,,
1503,85,1,0.896194,0 0 0,,
1504,85,1,0.325474,0 0 0,,
1506,85,1,2.57439,0 0 0,,
1507,85,1,0.359793,0 0 0,,
1509,85,1,0.365796,0 0 0,,
1511,85,1,1.98677,0 0 0,,
1512,85,1,0.25453,0 0 0,,
1514,85,1,0.666527,0 0 0,,
1516,85,1,0.351375,0 0 0,,
1517,85,1,0.856766,0 0 0,,
1519,85,1,0.359395,0 0 0,,
1520,85,1,2.02923,0 0 0,,
1521,85,1,10.2749,0 0 0,,
1522,85,1,52.0833,0 0 0,,
1523,85,1,1.89846,0 0 0,,
1525,85,1,0.300822,0 0 0,,
1527,85,1,2.14183,0 0 0,,
1528,86,1,0.315907,0 0 0,,
1529,86,1,3.68491,0 0 0,,
1530,86,1,3.36593,0 0 0,,
1531,86,1,0.785448,0 0 0,,
1532,86,1,1.03616,0 0 0,,
1533,86,1,2.44099,0 0 0,,
1534,86,1,12.7551,0 0 0,,
1535,86,1,0.347144,0 0 0,,
1536,86,1,0.390771,0 0 0,,
1537,86,1,0.372816,0 0 0,,
1538,86,1,1.19113,0 0 0,,
1539,86,1,1.95404,0 0 0,,
1541,86,1,1.46923,0 0 0,,
1542,86,1,0.223457,0 0 0,,
1543,86,1,3.16599,0 0 0,,
1544,86,1,0.536482,0 0 0,,
1545,86,1,0.487928,0 0 0,,
1546,86,1,29.9391,0 0 0,,
1548,86,1,0.717126,0 0 0,,
1549,86,1,1.99368,0 0 0,,
1550,86,1,0.624611,0 0 0,,
1551,86,1,2.17881,0 0 0,,
1552,86,1,24.4473,0 0 0,,
1553,86,1,0.28647,0 0 0,,
1554,86,1,1.19681,0 0 0,,
1555,86,1,1.44267,0 0 0,,
1557,86,1,2.42677,0 0 0,,
1559,86,1,0.844552,0 0 0,,
1560,86,1,13.1094,0 0 0,,
1562,86,1,0.511747,0 0 0,,
1563,86,1,1.14031,0 0 0,,
1564,86,1,0.821963,0 0 0,,
1565,86,1,0.419058,0 0 0,,
1567,86,1,0.653354,0 0 0,,
1568,86,1,1.09824,0 0 0,,
1569,86,1,1.40167,0 0 0,,
1570,86,1,1.91618,0 0 0,,
1571,86,1,0.965235,0 0 0,,
1572,86,1,0.826535,0 0 0,,
1573,86,1,0.860051,0 0 0,,
1574,86,1,1.49477,0 0 0,,
1576,86,1,3.27042,0 0 0,,
1577,86,1,0.681638,0 0 0,,
1578,86,1,0.720384,0 0 0,,
1579,86,1,1.54223,0 0 0,,
1581,86,1,1.25302,0 0 0,,
1582,86,1,0.477353,0 0 0,,
1583,86,1,0.275192,0 0 0,,
1585,87,1,0.341054,0 0 0,,
1586,87,1,0.906328,0 0 0,,
1587,87,1,2.24185,0 0 0,,
1589,87,1,0,0 0 0,,
1590,87,1,0.323981,0 0 0,,
1591,87,1,1.32405,0 0 0,,
1592,87,1,1.27807,0 0 0,,
1593,87,1,0.565938,0 0 0,,
1594,87,1,2.05794,0 0 0,,
1595,87,1,0.571285,0 0 0,,
1596,87,1,12.5779,0 0 0,,
1597,87,1,0.263689,0 0 0,,
1598,87,1,0.926005,0 0 0,,
1599,87,1,0.0885771,0 0 0,,
1601,87,1,1.86135,0 0 0,,
1602,87,1,1.1515,0 0 0,,
1603,87,1,3.36782,0 0 0,,
1604,87,1,1.68807,0 0 0,,
1606,87,1,0.379287,0 0 0,,
1608,87,1,2.2551,0 0 0,,
1609,87,1,1.31897,0 0 0,,
1612,87,1,0.0911645,0 0 0,,
1614,87,1,1.81198,0 0 0,,
1615,87,1,1.81606,0 0 0,,
1616,87,1,0.210206,0 0 0,,
1617,87,1,0.385919,0 0 0,,
1618,87,1,0.388376,0 0 0,,
1619,87,1,2.16645,0 0 0,,
1621,87,1,0.600205,0 0 0,,
1622,87,1,2.39622,0 0 0,,
1624,87,1,0.305969,0 0 0,,
1625,87,1,0.73928,0 0 0,,
1626,87,1,0.970573,0 0 0,,
1628,87,1,2.4952,0 0 0,,
1629,87,1,0.276123,0 0 0,,
1630,87,1,1.74312,0 0 0,,
1631,87,1,0.79313,0 0 0,,
1632,87,1,1.21157,0 0 0,,
1634,87,1,0.442886,0 0 0,,
1635,87,1,0.579307,0 0 0,,
1636,87,1,0.138428,0 0 0,,
1637,87,1,1.36445,0 0 0,,
1638,87,1,1.47823,0 0 0,,
1639,88,1,2.09127,0 0 0,,
1641,88,1,1.56107,0 0 0,,
1642,88,1,0.439265,0 0 0,,
1643,88,1,3.28154,0 0 0,,
1644,88,1,0.514576,0 0 0,,
1645,88,1,1.78762,0 0 0,,
1647,88,1,1.96222,0 0 0,,
1648,88,1,1.59838,0 0 0,,
1651,88,1,0.866232,0 0 0,,
1652,88,1,0.623818,0 0 0,,
1653,88,1,0.261322,0 0 0,,
1654,88,1,0.408581,0 0 0,,
1655,88,1,0.462618,0 0 0,,
1656,88,1,0.694186,0 0 0,,
1657,88,1,1.09655,0 0 0,,
1659,88,1,0.813249,0 0 0,,
1660,88,1,2.25098,0 0 0,,
1661,88,1,1.72884,0 0 0,,
1662,88,1,1.13325,0 0 0,,
1663,88,1,2.57505,0 0 0,,
1665,88,1,0.816623,0 0 0,,
1666,88,1,0.72094,0 0 0,,
1667,88,1,603517,0 0 0,,
1668,88,1,0.626478,0 0 0,,
1669,88,1,0.238928,0 0 0,,
1670,88,1,2.85172,0 0 0,,
1671,88,1,804126,0 0 0,,
1672,88,1,1.5965,0 0 0,,
1673,88,1,0.749316,0 0 0,,
1674,88,1,0.775045,0 0 0,,
1675,88,1,0.427107,0 0 0,,
1676,88,1,0.437138,0 0 0,,
1677,88,1,569235,0 0 0,,
1679,88,1,0.172479,0 0 0,,
1680,88,1,2.80009,0 0 0,,
1683,88,1,0.582088,0 0 0,,
1684,88,1,0.509259,0 0 0,,
1686,88,1,1.00749,0 0 0,,
1687,88,1,0.998984,0 0 0,,
1688,88,1,1.53985,0 0 0,,
1690,88,1,96534.8,0 0 0,,
1692,88,1,3.78111,0 0 0,,
1693,88,1,0.380055,0 0 0,,
1696,88,1,0.283677,0 0 0,,
1697,89,1,1.49813,0 0 0,,
1698,89,1,1.18225,0 0 0,,
1699,89,1,2.71496,0 0 0,,
1700,89,1,0.471307,0 0 0,,
1701,89,1,0.685439,0 0 0,,
1702,89,1,0.314874,0 0 0,,
1703,89,1,1.02855,0 0 0,,
1704,89,1,0.566641,0 0 0,,
1707,89,1,1.0984,0 0 0,,
1708,89,1,0.583966,0 0 0,,
1709,89,1,0.817697,0 0 0,,
1710,89,1,3.14008,0 0 0,,
1711,89,1,0.724463,0 0 0,,
1712,89,1,0.462907,0 0 0,,
1713,89,1,192.035,0 0 0,,
1714,89,1,0.270897,0 0 0,,
1715,89,1,0.780501,0 0 0,,
1716,89,1,0.220922,0 0 0,,
1717,89,1,1.15759,0 0 0,,
1718,89,1,1.0499,0 0 0,,
1719,89,1,0.753241,0 0 0,,
1720,89,1,0.506047,0 0 0,,
1723,89,1,0.949002,0 0 0,,
1724,89,1,0.2898,0 0 0,,
1725,89,1,546.609,0 0 0,,
1726,89,1,0.303924,0 0 0,,
1727,89,1,0.272261,0 0 0,,
1729,89,1,0.499662,0 0 0,,
1730,89,1,0.586581,0 0 0,,
1731,89,1,1.14017,0 0 0,,
1732,89,1,0.496483,0 0 0,,
1733,89,1,1.67228,0 0 0,,
1734,89,1,1.16446,0 0 0,,
1735,89,1,1.11352,0 0 0,,
1736,89,1,0.114122,0 0 0,,
1737,89,1,1.82646,0 0 0,,
1739,89,1,0.332489,0 0 0,,
1741,89,1,8.06052,0 0 0,,
1742,89,1,2.3146,0 0 0,,
1743,89,1,0.296207,0 0 0,,
1744,89,1,1.84572,0 0 0,,
1745,89,1,1.73247,0 0 0,,
1746,89,1,0.543955,0 0 0,,
1747,89,1,719.955,0 0 0,,
1748,89,1,0.542147,0 0 0,,
1749,89,1,934.311,0 0 0,,
1750,89,1,0,0 0 0,,
1751,89,1,0.85339,0 0 0,,
1754,89,1,0.852974,0 0 0,,
1755,89,1,0.849955,0 0 0,,
1757,90,1,0.536572,0 0 0,,
1759,90,1,1.04341,0 0 0,,
1761,90,1,0.635281,0 0 0,,
1762,90,1,0.548372,0 0 0,,
1763,90,1,0.762019,0 0 0,,
1764,90,1,1.38955,0 0 0,,
1765,90,1,0.141204,0 0 0,,
1766,90,1,1.34074,0 0 0,,
1767,90,1,0.536915,0 0 0,,
1768,90,1,0.716262,0 0 0,,
1769,90,1,1.08034,0 0 0,,
1770,90,1,0.133837,0 0 0,,
1771,90,1,2.27366,0 0 0,,
1772,90,1,0.834946,0 0 0,,
1774,90,1,0.743673,0 0 0,,
1775,90,1,0.447076,0 0 0,,
1776,90,1,0.392956,0 0 0,,
1777,90,1,907.483,0 0 0,,
1778,90,1,0.738684,0 0 0,,
1779,90,1,0.497426,0 0 0,,
1780,90,1,0.641526,0 0 0,,
1781,90,1,0.178681,0 0 0,,
1782,90,1,0.535657,0 0 0,,
1783,90,1,0.658566,0 0 0,,
1784,90,1,1.53307,0 0 0,,
1785,90,1,1.26432,0 0 0,,
1786,90,1,1.44678,0 0 0,,
1787,90,1,0.79055,0 0 0,,
1788,90,1,0.292453,0 0 0,,
1789,90,1,0.346446,0 0 0,,
1790,90,1,0,0 0 0,,
1791,90,1,0.411955,0 0 0,,
1792,90,1,0.453031,0 0 0,,
1793,90,1,0.301008,0 0 0,,
1794,90,1,1.14108,0 0 0,,
1795,90,1,0.198935,0 0 0,,
1796,90,1,3.36628,0 0 0,,
1797,90,1,3.05952,0 0 0,,
1798,90,1,0.346228,0 0 0,,
1799,90,1,0.714476,0 0 0,,
1801,90,1,3010.85,0 0 0,,
1803,90,1,0.652126,0 0 0,,
1804,90,1,5898.75,0 0 0,,
1805,90,1,0.492412,0 0 0,,
1806,90,1,1.99461,0 0 0,,
1807,90,1,1.77398,0 0 0,,
1808,90,1,1.03473,0 0 0,,
1810,90,1,0.970033,0 0 0,,
1811,90,1,1.72269,0 0 0,,
1812,90,1,1.53062,0 0 0,,
1813,90,1,13363.9,0 0 0,,
1815,90,1,0.509694,0 0 0,,
1816,90,1,0.619373,0 0 0,,
1817,90,1,0.585407,0 0 0,,
1818,90,1,0.53264,0 0 0,,
1820,90,1,0.428666,0 0 0,,
1821,90,1,0.494583,0 0 0,,
1822,90,1,1.91413,0 0 0,,
1824,90,1,8889.11,0 0 0,,
1827,91,1,0.582511,0 0 0,,
1828,91,1,0.592979,0 0 0,,
1829,91,1,0.252333,0 0 0,,
1830,91,1,0.890698,0 0 0,,
1831,91,1,1.82121,0 0 0,,
1832,91,1,3.36507,0 0 0,,
1833,91,1,0.618165,0 0 0,,
1834,91,1,1.0352,0 0 0,,
1835,91,1,24.4473,0 0 0,,
1836,91,1,1.32399,0 0 0,,
1837,91,1,0.345159,0 0 0,,
1838,91,1,1.03608,0 0 0,,
1839,91,1,0.727057,0 0 0,,
1840,91,1,0.944148,0 0 0,,
1841,91,1,1.0181,0 0 0,,
1842,91,1,2.43722,0 0 0,,
1843,91,1,0.605555,0 0 0,,
1844,91,1,1.07164,0 0 0,,
1845,91,1,1.48383,0 0 0,,
1846,91,1,1.5795,0 0 0,,
1847,91,1,2.00417,0 0 0,,
1848,91,1,30.2934,0 0 0,,
1850,91,1,0.264929,0 0 0,,
1851,91,1,49.7803,0 0 0,,
1853,91,1,3.73242,0 0 0,,
1854,91,1,0.895532,0 0 0,,
1855,91,1,0.522381,0 0 0,,
1856,91,1,42.6942,0 0 0,,
1857,91,1,1.37294,0 0 0,,
1858,91,1,1.40987,0 0 0,,
1860,91,1,1.29303,0 0 0,,
1861,91,1,0.865496,0 0 0,,
1862,91,1,0.313335,0 0 0,,
1863,91,1,0.604231,0 0 0,,
1864,91,1,1.15978,0 0 0,,
1865,91,1,0.922463,0 0 0,,
1866,91,1,0.999713,0 0 0,,
1867,91,1,1.14523,0 0 0,,
1868,91,1,0.974152,0 0 0,,
1869,91,1,0.674841,0 0 0,,
1870,91,1,0.94047,0 0 0,,
1871,91,1,2.30047,0 0 0,,
1872,91,1,1.05354,0 0 0,,
1873,91,1,3.95283,0 0 0,,
1874,91,1,2.72041,0 0 0,,
1876,91,1,0.356509,0 0 0,,
1877,91,1,1.11899,0 0 0,,
1878,91,1,13.6409,0 0 0,,
1879,91,1,0.816834,0 0 0,,
1880,91,1,1.04344,0 0 0,,
1881,91,1,1.16785,0 0 0,,
1884,91,1,1.14668,0 0 0,,
1885,91,1,0.332907,0 0 0,,
1886,91,1,0.954899,0 0 0,,
1887,91,1,1.17831,0 0 0,,
1888,91,1,1.95161,0 0 0,,
1889,91,1,2.56309,0 0 0,,
1891,91,1,0.924695,0 0 0,,
1893,91,1,0.243169,0 0 0,,
1894,91,1,1.48887,0 0 0,,
1895,91,1,1.55386,0 0 0,,
1896,92,1,0.494441,0 0 0,,
1897,92,1,1.94128,0 0 0,,
1898,92,1,715248,0 0 0,,
1900,92,1,1.24114,0 0 0,,
1901,92,1,2.19422,0 0 0,,
1902,92,1,1.13634,0 0 0,,
1903,92,1,905447,0 0 0,,
1904,92,1,0.804915,0 0 0,,
1905,92,1,0.796636,0 0 0,,
1906,92,1,0.869597,0 0 0,,
1907,92,1,0.834112,0 0 0,,
1908,92,1,1.13153,0 0 0,,
1909,92,1,0.539244,0 0 0,,
1910,92,1,0.152127,0 0 0,,
1911,92,1,0.71904,0 0 0,,
1913,92,1,1.9464,0 0 0,,
1914,92,1,3.68425,0 0 0,,
1916,92,1,0.605807,0 0 0,,
1917,92,1,3.19765,0 0 0,,
1918,92,1,6.46929,0 0 0,,
1920,92,1,1.35394,0 0 0,,
1921,92,1,0.880094,0 0 0,,
1922,92,1,0.86564,0 0 0,,
1923,92,1,2.87933,0 0 0,,
1924,92,1,1.01242,0 0 0,,
1926,92,1,2.77934,0 0 0,,
1927,92,1,1.21917e+06,0 0 0,,
1928,92,1,0.934502,0 0 0,,
1929,92,1,0.573065,0 0 0,,
1930,92,1,1.01262,0 0 0,,
1931,92,1,1.14547,0 0 0,,
1932,92,1,2.96741,0 0 0,,
1933,92,1,1.40002,0 0 0,,
1934,92,1,0.446578,0 0 0,,
1935,92,1,0.441247,0 0 0,,
1936,92,1,3.82202,0 0 0,,
1937,92,1,1.17472e+06,0 0 0,,
1940,92,1,4.09652,0 0 0,,
1942,92,1,0.672746,0 0 0,,
1943,92,1,0.646093,0 0 0,,
1944,92,1,2.40679,0 0 0,,
1945,92,1,570623,0 0 0,,
1946,92,1,1.70732,0 0 0,,
1947,92,1,1.16163,0 0 0,,
1948,92,1,0.499652,0 0 0,,
1949,92,1,0.286464,0 0 0,,
1950,92,1,1.41514,0 0 0,,
1952,92,1,0.0697052,0 0 0,,
1953,92,1,0.828772,0 0 0,,
1954,92,1,0.670514,0 0 0,,
1955,92,1,4.19776,0 0 0,,
1956,92,1,2.13537,0 0 0,,
1957,92,1,62143.6,0 0 0,,
1958,92,1,0.392571,0 0 0,,
1960,92,1,0.646814,0 0 0,,
1962,92,1,4.52892,0 0 0,,
1964,92,1,0.203366,0 0 0,,
1966,92,1,2.53552,0 0 0,,
1968,93,1,0.926139,0 0 0,,
1969,93,1,2.87877,0 0 0,,
1970,93,1,1.64487,0 0 0,,
1971,93,1,1.31144,0 0 0,,
1972,93,1,3.45422,0 0 0,,
1973,93,1,0.889082,0 0 0,,
1976,93,1,0.736232,0 0 0,,
1978,93,1,0.251651,0 0 0,,
1979,93,1,1.28747,0 0 0,,
1981,93,1,0.604274,0 0 0,,
1982,93,1,2.00289,0 0 0,,
1983,93,1,0.387343,0 0 0,,
1986,93,1,0.978809,0 0 0,,
1987,93,1,0.2484,0 0 0,,
1988,93,1,20041.1,0 0 0,,
1989,93,1,1.48888,0 0 0,,
1990,93,1,1.17291,0 0 0,,
1991,93,1,0.567935,0 0 0,,
1992,93,1,0.664073,0 0 0,,
1994,93,1,1.24493,0 0 0,,
1995,93,1,1.69272,0 0 0,,
1996,93,1,0.797205,0 0 0,,
1997,93,1,0.6691,0 0 0,,
1998,93,1,0.537488,0 0 0,,
1999,93,1,0.522234,0 0 0,,
2000,93,1,1.00859,0 0 0,,
2001,93,1,1.30313,0 0 0,,
2002,93,1,0.827395,0 0 0,,
2003,93,1,0.907314,0 0 0,,
2004,93,1,1.11886,0 0 0,,
2005,93,1,0.392095,0 0 0,,
2006,93,1,2.64336,0 0 0,,
2007,93,1,1.27477,0 0 0,,
2009,93,1,1.35189,0 0 0,,
2010,93,1,0.332287,0 0 0,,
2011,93,1,0.438107,0 0 0,,
2012,93,1,0.179206,0 0 0,,
2013,93,1,0.349963,0 0 0,,
2014,93,1,1.65668,0 0 0,,
2016,93,1,0.51445,0 0 0,,
2017,93,1,0.864309,0 0 0,,
2018,93,1,1.32325,0 0 0,,
2019,93,1,328606,0 0 0,,
2020,93,1,1.66943,0 0 0,,
2021,93,1,0.276565,0 0 0,,
2022,93,1,0.814573,0 0 0,,
2025,93,1,0.450696,0 0 0,,
2026,93,1,0.609878,0 0 0,,
2027,93,1,1.28683,0 0 0,,
2031,93,1,0.701338,0 0 0,,
2034,93,1,0.836731,0 0 0,,
2035,93,1,0.583763,0 0 0,,
2036,93,1,1.5353,0 0 0,,
2037,93,1,2.35829,0 0 0,,
2038,94,1,0.470597,0 0 0,,
2039,94,1,0.828483,0 0 0,,
2042,94,1,0.375343,0 0 0,,
2043,94,1,0.460891,0 0 0,,
2044,94,1,1.18802,0 0 0,,
2045,94,1,0.531463,0 0 0,,
2046,94,1,0.750236,0 0 0,,
2048,94,1,0.300663,0 0 0,,
2050,94,1,7.01535,0 0 0,,
2051,94,1,0.828602,0 0 0,,
2052,94,1,2.24886,0 0 0,,
2054,94,1,0.881502,0 0 0,,
2055,94,1,0.790151,0 0 0,,
2056,94,1,0.446736,0 0 0,,
2057,94,1,0.37262,0 0 0,,
2058,94,1,2.01588,0 0 0,,
2059,94,1,0.856703,0 0 0,,
2060,94,1,0.544883,0 0 0,,
2061,94,1,0.836608,0 0 0,,
2062,94,1,4576.25,0 0 0,,
2063,94,1,0.342833,0 0 0,,
2064,94,1,2.57205,0 0 0,,
2065,94,1,1.06758,0 0 0,,
2066,94,1,1.65355,0 0 0,,
2067,94,1,0.599194,0 0 0,,
2068,94,1,0.39297,0 0 0,,
2069,94,1,0.763372,0 0 0,,
2070,94,1,1.00073,0 0 0,,
2071,94,1,0.451578,0 0 0,,
2072,94,1,2.0359,0 0 0,,
2073,94,1,2.13445,0 0 0,,
2075,94,1,0.793835,0 0 0,,
2076,94,1,1.02672,0 0 0,,
2077,94,1,1.85694,0 0 0,,
2078,94,1,2.51005,0 0 0,,
2080,94,1,1.36078,0 0 0,,
2081,94,1,24078.3,0 0 0,,
2082,94,1,1.84228,0 0 0,,
2083,94,1,1.25592,0 0 0,,
2084,94,1,0.93963,0 0 0,,
2085,94,1,2.00583,0 0 0,,
2086,94,1,0.963918,0 0 0,,
2087,94,1,3.35762,0 0 0,,
2088,94,1,1.14014,0 0 0,,
2089,94,1,2.55393,0 0 0,,
2090,94,1,0.88528,0 0 0,,
2093,94,1,0,0 0 0,,
2094,94,1,1.24775,0 0 0,,
2095,94,1,1.62331,0 0 0,,
2096,94,1,1.11642,0 0 0,,
2097,94,1,0.561147,0 0 0,,
2098,94,1,0.894406,0 0 0,,
2099,94,1,0.982293,0 0 0,,
2100,94,1,0.65879,0 0 0,,
2101,94,1,1.59531,0 0 0,,
2102,94,1,3.15041,0 0 0,,
2103,94,1,0.362227,0 0 0,,
2105,94,1,2.52582,0 0 0,,
2107,94,1,0.831146,0 0 0,,
2108,95,1,0.648775,0 0 0,,
2109,95,1,0.913145,0 0 0,,
2110,95,1,0.126323,0 0 0,,
2111,95,1,0.304747,0 0 0,,
2112,95,1,0.604801,0 0 0,,
2113,95,1,1.00693,0 0 0,,
2114,95,1,0.741695,0 0 0,,
2115,95,1,2.1953,0 0 0,,
2117,95,1,0.476804,0 0 0,,
2118,95,1,0.48362,0 0 0,,
2119,95,1,0.429024,0 0 0,,
2120,95,1,0.430916,0 0 0,,
2121,95,1,1.83582,0 0 0,,
2123,95,1,1.35786,0 0 0,,
2124,95,1,2.41562,0 0 0,,
2125,95,1,0.534936,0 0 0,,
2126,95,1,1.84132,0 0 0,,
2127,95,1,1.23311,0 0 0,,
2128,95,1,1.07859,0 0 0,,
2129,95,1,11.4264,0 0 0,,
2130,95,1,1.12889,0 0 0,,
2131,95,1,1.03351,0 0 0,,
2132,95,1,0.758766,0 0 0,,
2133,95,1,30.1162,0 0 0,,
2134,95,1,0.854353,0 0 0,,
2135,95,1,10.7178,0 0 0,,
2136,95,1,0.809599,0 0 0,,
2137,95,1,0.429522,0 0 0,,
2139,95,1,0.764603,0 0 0,,
2140,95,1,1.17709,0 0 0,,
2141,95,1,0.507762,0 0 0,,
2142,95,1,15.4124,0 0 0,,
2143,95,1,0.610756,0 0 0,,
2144,95,1,1.88556,0 0 0,,
2145,95,1,1.73152,0 0 0,,
2146,95,1,1.19651,0 0 0,,
2147,95,1,12.7551,0 0 0,,
2150,95,1,0.616778,0 0 0,,
2151,95,1,1.00026,0 0 0,,
2152,95,1,0.270494,0 0 0,,
2153,95,1,0.345678,0 0 0,,
2154,95,1,0.804637,0 0 0,,
2155,95,1,1.63344,0 0 0,,
2156,95,1,1.6051,0 0 0,,
2157,95,1,1.19988,0 0 0,,
2158,95,1,0.804273,0 0 0,,
2160,95,1,1.53607,0 0 0,,
2161,95,1,2.08579,0 0 0,,
2162,95,1,1.18216,0 0 0,,
2163,95,1,1.68469,0 0 0,,
2164,95,1,1.47767,0 0 0,,
2165,95,1,1.60115,0 0 0,,
2166,95,1,0.815034,0 0 0,,
2167,95,1,0.258054,0 0 0,,
2168,95,1,1.23015,0 0 0,,
2170,95,1,1.11212,0 0 0,,
2171,95,1,1.00575,0 0 0,,
2172,95,1,0.588812,0 0 0,,
2173,95,1,0.157036,0 0 0,,
2174,95,1,0.150588,0 0 0,,
2175,95,1,0.923676,0 0 0,,
2177,96,1,1.53654,0 0 0,,
2178,96,1,0.991789,0 0 0,,
2180,96,1,0.29913,0 0 0,,
2181,96,1,0.300409,0 0 0,,
2182,96,1,3.44257,0 0 0,,
2183,96,1,0.394186,0 0 0,,
2184,96,1,1.32866,0 0 0,,
2185,96,1,9.83206,0 0 0,,
2186,96,1,1.07683,0 0 0,,
2187,96,1,0.520404,0 0 0,,
2190,96,1,0.780844,0 0 0,,
2192,96,1,0.683829,0 0 0,,
2193,96,1,0.524852,0 0 0,,
2194,96,1,2.44869,0 0 0,,
2195,96,1,0.331819,0 0 0,,
2196,96,1,0.330408,0 0 0,,
2197,96,1,0.442344,0 0 0,,
2198,96,1,19.8413,0 0 0,,
2201,96,1,0.529666,0 0 0,,
2202,96,1,2.50409,0 0 0,,
2206,96,1,0.723616,0 0 0,,
2207,96,1,13.4637,0 0 0,,
2208,96,1,1.6504,0 0 0,,
2210,96,1,0.223233,0 0 0,,
2211,96,1,1.01571,0 0 0,,
2212,96,1,0.893985,0 0 0,,
2214,96,1,0.999915,0 0 0,,
2215,96,1,1.50509,0 0 0,,
2216,96,1,4.37161,0 0 0,,
2218,96,1,2.0898,0 0 0,,
2219,96,1,1.40155,0 0 0,,
2220,96,1,0.399203,0 0 0,,
2221,96,1,0.282577,0 0 0,,
2222,96,1,1.61273,0 0 0,,
2223,96,1,1.25113,0 0 0,,
2224,96,1,1.24468,0 0 0,,
2225,96,1,12.2236,0 0 0,,
2227,96,1,1.00287,0 0 0,,
2228,96,1,0.842369,0 0 0,,
2229,96,1,0.9111,0 0 0,,
2230,96,1,4.22407,0 0 0,,
2231,96,1,0.795048,0 0 0,,
2237,96,1,0.345476,0 0 0,,
2238,96,1,2.55488,0 0 0,,
2239,96,1,0.903202,0 0 0,,
2240,96,1,0.643004,0 0 0,,
2241,96,1,0.60614,0 0 0,,
